"quarter","district","facility_type","block","facility_name","facility_code","catchment_pop","catchment_villages","essential_drugs_pct","essential_diagnostics_pct","JAS_meetings","CHO_present","MPW_present","ASHA_pct","infra_branding","BP_machine","glucometer","national_NQAS","state_NQAS","NQAS_baseline_conducted","NQAS_baseline_score","kayakalp_award","tim1_1","tim1_2","tim1_3","tim2_1","tim2_3","tim2_4","tim2_5","tim2_6","tim3_1","tim3_2","tim3_3","tim4_1","tim4_2","tim4_3","prop_HTN_over30_pct","prop_DM_over30_pct","prop_initatied_HTN","prop_initiated_DM","prop_adhered_HTN","prop_adhered_DM","prop_controlled_HTN","prop_controlled_DM","MO_present","staff_nurse_present","labtech_present","penta_dropout_scaled","HTN_dropout","DM_dropout","prop_onschedule_ANC","prop_immun_childunder2","avg_OPD_per1000","tim2_3_pct","tim2_4_pct"
"2","West Garo Hills","PHC","Gambegre","Darengre PHC","356","47142","12","0.45930233000000004","0.22222222","Yes","NA","NA","0.12765957","Yes","Yes","Yes","No","No","No","0","No","0","0","1","0","0","1","1","1","0","0","0","0.1166713","0.0056498","0.0056498","0","0","0","0","0","0","0","0","Yes","Yes","Yes","0","0","0","0","0","NA","0.8333333333333334","1"
"2","West Garo Hills","SHC","Gambegre","Doldegre SHC","357","5219","12","0.68571429","0.7142857100000001","Yes","Yes","Yes","1.2","Yes","Yes","Yes","No","No","No","0","No","0","0","1","0","0","1","1","1","0","0","0","0.222969","0.2192528","0.2192528","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","0.8333333333333334","1"
"2","West Garo Hills","SHC","Gambegre","Edenbari SHC","358","5364","8","0.44761904999999996","0.8571428600000001","Yes","Yes","Yes","0.9","Yes","Yes","Yes","No","No","No","0","No","0","1","1","0","0","1","1","1","0","0","0","1","0.4903224","0.4892913","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","0.8333333333333334","1"
"3","West Garo Hills","SHC","Gambegre","Gambegre SC","351","3326","16","0.47619047999999997","0.7143","Yes","Yes","Yes","2.2549609","NA","Yes","Yes","No","No","No","0","No","0","0","1","1","1","1","1","1","0","0","0","0.8669515","0.270087935","0.270087935","0","0","0","0","0","0","0","0","NA","NA","NA","0.46666670000000005","0","0","2.6923077","2.4","103.73","1","1"
"3","West Garo Hills","SHC","Gambegre","Amindagre SC","352","2225","8","0.47619047999999997","0.7143","Yes","Yes","Yes","1.3483146","NA","Yes","Yes","No","No","No","0","No","0","0","1","1","1","1","1","1","0","0","0","0.8162187","0.46188419000000003","0.46188419000000003","0","0","0","0","0","0","0","0","NA","NA","NA","0.33333329999999994","0","0","2.7857143000000004","1.6666667000000002","62.92","1","1"
"3","West Garo Hills","SHC","Gambegre","Bolchugre SC","353","7737","30","0.61904762","0.8571","Yes","Yes","Yes","1.9387359000000002","NA","Yes","Yes","No","No","No","0","No","0","1","1","1","1","1","1","1","0","0","0","0.6428089","0.2665659","0.2662028","0.009082367000000001","0.003493218","1","1","0.46153849999999996","1","0.038461538","0.8","NA","NA","NA","0.4782609","0.53846154","0","1.7407407000000001","0.95833333","96.42","1","1"
"3","West Garo Hills","SHC","Gambegre","Chisakgre SC","354","2310","16","0.47619047999999997","0.5","Yes","Yes","Yes","3.4632035","NA","Yes","Yes","No","No","No","0","No","0","0","1","1","1","1","1","1","0","0","0","1","0.251574287","0.251574287","0","0","0","0","0","0","0","0","NA","NA","NA","0.7058823","0","0","5.0769231","0.27272727","164.07","1","1"
"3","West Garo Hills","SHC","Gambegre","Dakopgre SC","355","9913","9","0.5047619","0.7143","Yes","Yes","Yes","0.45394936","NA","Yes","Yes","No","No","No","0","No","0","0","1","1","1","1","1","1","0","0","0","0.5726223","0.063692289","0.063692289","0.00027264199999999997","0.00027264199999999997","1","1","0","0","0","0","NA","NA","NA","0","1","1","8.5","2.5714286","44.18","1","1"
"3","West Garo Hills","PHC","Gambegre","Darengre PHC","356","47142","12","0.45930233000000004","0.22222222","Yes","NA","NA","0.12727504","NA","Yes","Yes","No","No","No","0","No","0","0","1","1","1","1","1","1","0","0","0","0.1166713","0.0084016928","0.0084016928","0.0017199329999999999","0.000917298","1","1","0.4","0.6875","0.033333333","0.5","Yes","Yes","Yes","0","0.6","0.3125","3.7222222","1.8888889","16.863943","1","1"
"3","West Garo Hills","SHC","Gambegre","Doldegre SC","357","5219","12","0.68571429","0.7143","Yes","Yes","Yes","1.1496455","NA","Yes","Yes","No","No","No","0","No","0","0","1","1","1","1","1","1","0","0","0","0.222969","0.244110001","0.244110001","0","0.001035717","0","1","0","0","0","0","NA","NA","NA","0.2857143","0","1","4.1666667","2","39.85","1","1"
"3","West Garo Hills","SHC","Gambegre","Edenbari SC","358","5364","8","0.44761904999999996","0.8571428600000001","Yes","Yes","Yes","0.83892617","NA","Yes","Yes","No","No","No","0","No","0","1","1","1","1","1","1","1","0","0","0","1","0.510980642","0.509949542","0.00050386","0.00050386","1","1","0","1","0","0","NA","NA","NA","0","1","0","2.5","1","55.93","1","1"
"1","Bhavnagar","PHC","Gariadhar","Mangadh","30","21084","1","1","0.2698","Yes","NA","NA","1.1857","Yes","Yes","Yes","Yes","Yes","Yes","0","Yes","1","0","1","1","1","1","1","1","1","1","1","0.95257644","0.083592865","0.08401755400000001","0","0","0","0","0","0","0","0","Yes","No","Yes","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","PHC","Gariadhar","Motivavadi","31","24965","0","1","0.2698","Yes","NA","NA","1.2017","Yes","Yes","Yes","Yes","Yes","Yes","0.894","Yes","1","0","1","1","1","1","1","1","1","1","1","0.7911947","0.032343093","0.032129371999999996","0","0","0","0","0","0","0","0","Yes","No","Yes","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","PHC","Gariadhar","Velavadar","32","19822","0","1","0.2698","Yes","NA","NA","1.1098999999999999","Yes","Yes","Yes","Yes","Yes","Yes","0","Yes","1","0","1","1","1","1","1","1","1","1","1","0.83169342","0.051268773000000004","0.058518902","0","0","0","0","0","0","0","0","Yes","No","Yes","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Gariadhar","Parvadi","33","6978","0","1","0.5714","Yes","Yes","Yes","0.57323015","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.011026","0.13323124","0.13323124","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Gariadhar","Rupavati","34","4718","0","1","0.5714","Yes","Yes","Yes","1.0597710999999999","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.81131313","0.09212121200000001","0.09212121200000001","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Gariadhar","Samadhiyala","35","3925","0","1","0.5714","Yes","Yes","Yes","1.0191083","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.0403361","0.06554621799999999","0.06554621799999999","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Gariadhar","Satpada","36","3201","0","1","0.5714","Yes","Yes","Yes","0.9372071200000001","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.0327988000000001","0.063411079","0.067055394","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Gariadhar","Shivendranagar","37","2613","0","1","0.5714","Yes","Yes","Yes","0.7654037499999999","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.9059618899999999","0.13829133000000002","0.13890596","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Gariadhar","Pachchhegam","38","2835","0","1","0.5714","Yes","Yes","Yes","1.0582011","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.9858156","0.063120567","0.063120567","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Gariadhar","Mandvi","39","4695","0","1","0.5714","Yes","Yes","Yes","0.85197018","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.91488193","0.1158704","0.11477209999999999","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Gariadhar","Manvilas","40","3939","0","0.8761","0.5714","Yes","Yes","Yes","1.0154862","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.9875502","0.014056225","0.014056225","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Gariadhar","Ratanvav","41","3727","0","1.0090000000000001","0.5714","Yes","Yes","Yes","0.53662463","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.7488335899999999","0.059875582999999996","0.059486781","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Gariadhar","Sitapur","42","4484","0","1","0.5714","Yes","Yes","Yes","0.8920606600000001","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.70716685","0.029115342000000002","0.029115342000000002","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Gariadhar","Surnivas","43","4018","0","1","0.5714","Yes","Yes","Yes","1.7421602999999999","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.80518059","0.0007296606999999999","0.0007296606999999999","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Gariadhar","Bhandariya","44","4672","0","1.0666","0.5714","Yes","Yes","Yes","0.8561643800000001","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.7350543500000001","0.12590579999999998","0.125","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Gariadhar","Luvara","45","5159","0","1","0.5714","Yes","Yes","Yes","0.9691800700000001","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.96025105","0.023012552","0.023012552","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Gariadhar","Morba","46","4307","0","0.8761","0.5714","Yes","Yes","Yes","0.92872069","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.83470649","0.062821833","0.062821833","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Gariadhar","Mota charodiya","47","3976","0","1","0.5714","Yes","Yes","Yes","0.75452716","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.99654832","0.042406312","0.043392505000000005","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Gariadhar","Virdi","48","3004","0","1","0.5714","Yes","Yes","Yes","0.6657789599999999","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.8569836599999999","0.056463596000000005","0.055349183","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","PHC","Gariadhar","Mangadh","30","21084","1","1","0.2698","Yes","NA","NA","1.1857","Yes","Yes","Yes","Yes","Yes","Yes","0","Yes","1","0","1","1","1","1","1","1","1","1","1","1.26288378","0.170719568","0.17114425700000002","0","0","0","0","0","0","0","0","Yes","No","Yes","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","PHC","Gariadhar","Motivavadi","31","24965","0","1","0.2698","Yes","NA","NA","1.2017","Yes","Yes","Yes","Yes","Yes","Yes","0.894","Yes","1","0","1","1","1","1","1","1","1","1","1","1.00636679","0.125139472","0.12469161299999999","0","0","0","0","0","0","0","0","Yes","No","Yes","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","PHC","Gariadhar","Velavadar","32","19822","0","1","0.2698","Yes","NA","NA","1.1098999999999999","Yes","Yes","Yes","Yes","Yes","Yes","0","Yes","1","0","1","1","1","1","1","1","1","1","1","1.02580342","0.066600085","0.073763597","0","0","0","0","0","0","0","0","Yes","No","Yes","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Gariadhar","Parvadi","33","6978","0","1","0.5714","Yes","Yes","Yes","0.57323015","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.28523414","0.23700198","0.2376053","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Gariadhar","Rupavati","34","4718","0","1","0.5714","Yes","Yes","Yes","1.0597710999999999","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.02073976","0.19950702199999998","0.199992932","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Gariadhar","Samadhiyala","35","3925","0","1","0.5714","Yes","Yes","Yes","1.0191083","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.81425352","0.20099435799999998","0.199987308","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Gariadhar","Satpada","36","3201","0","1","0.5714","Yes","Yes","Yes","0.9372071200000001","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.41982809","0.097581232","0.101225547","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Gariadhar","Shivendranagar","37","2613","0","1","0.5714","Yes","Yes","Yes","0.7654037499999999","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.22348495","0.25225706999999997","0.25353047","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Gariadhar","Pachchhegam","38","2835","0","1","0.5714","Yes","Yes","Yes","1.0582011","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.1805933","0.16615514699999998","0.16474371699999998","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Gariadhar","Mandvi","39","4695","0","1","0.5714","Yes","Yes","Yes","0.85197018","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.24667116","0.27568511","0.27458680999999996","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Gariadhar","Manvilas","40","3939","0","0.8761","0.5714","Yes","Yes","Yes","1.0154862","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.21409641","0.11447318499999999","0.114820645","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Gariadhar","Ratanvav","41","3727","0","1.0090000000000001","0.5714","Yes","Yes","Yes","0.53662463","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.8740458099999999","0.186361153","0.18554790100000002","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Gariadhar","Sitapur","42","4484","0","1","0.5714","Yes","Yes","Yes","0.8920606600000001","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.9041098200000001","0.207245852","0.20607007200000002","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Gariadhar","Surnivas","43","4018","0","1","0.5714","Yes","Yes","Yes","1.7421602999999999","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.16845083","0.009992649","0.0095899104","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Gariadhar","Bhandariya","44","4672","0","1.0666","0.5714","Yes","Yes","Yes","0.8561643800000001","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.90936628","0.178505188","0.17698776800000002","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Gariadhar","Luvara","45","5159","0","1","0.5714","Yes","Yes","Yes","0.9691800700000001","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.29790777","0.023012552","0.023012552","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Gariadhar","Morba","46","4307","0","0.8761","0.5714","Yes","Yes","Yes","0.92872069","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.47079762","0.117378188","0.117378188","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Gariadhar","Mota charodiya","47","3976","0","1","0.5714","Yes","Yes","Yes","0.75452716","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.9975220298","0.042406312","0.043392505000000005","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Gariadhar","Virdi","48","3004","0","1","0.5714","Yes","Yes","Yes","0.6657789599999999","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.9031121609999999","0.056463596000000005","0.055349183","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"3","Bhavnagar","PHC","Gariadhar","Velavadar","32","19822","3","1","0.26984127","Yes","NA","NA","0.20179597999999999","NA","Yes","Yes","Yes","Yes","Yes","0","Yes","1","0","1","1","1","1","1","1","1","1","1","1.84884053","0.173442821","0.17235203200000002","0","0","0","0","0","0","0","0","Yes","No","No","0","0","0","1.1833333000000001","0.9769230799999999","NA","1","1"
"3","Bhavnagar","PHC","Gariadhar","Mangadh","30","21084","3","1","0.26984127","Yes","NA","NA","0.18971732","NA","Yes","Yes","Yes","Yes","Yes","0","Yes","1","0","1","1","1","1","1","1","1","1","1","1.61527089","0.277371468","0.27702703700000003","0","0","0","0","0","0","0","0","Yes","Yes","No","0","0","0","1.0833333","1.1864407","NA","1","1"
"3","Bhavnagar","PHC","Gariadhar","Motivavdi","31","24965","2","1","0.26984127","Yes","NA","NA","0.36050471","NA","Yes","Yes","Yes","Yes","Yes","0","Yes","1","0","1","1","1","1","1","1","1","1","1","1.2001515999999999","0.5201790119999999","0.519406373","0","0","0","0","0","0","0","0","Yes","Yes","No","0","0","0","1.1351351","1","NA","1","1"
"3","Bhavnagar","SHC","Gariadhar","Parvadi","33","6978","1","1","0.5","Yes","Yes","Yes","0.71653769","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.53311745","0.334218715","0.33443471799999996","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0.93939394","1.5714286000000002","NA","1","1"
"3","Bhavnagar","SHC","Gariadhar","Rupavati","34","4718","2","1","0.5","Yes","Yes","Yes","1.0597710999999999","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.37361489","0.32152391199999997","0.32029127199999996","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0.8620689699999999","0.96","NA","1","1"
"3","Bhavnagar","SHC","Gariadhar","Samdhiyala","35","3925","2","1","0.5","Yes","Yes","Yes","1.0191083","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.843862747","0.289133453","0.286749229","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.4666667000000002","1.3333332999999998","NA","1","1"
"3","Bhavnagar","SHC","Gariadhar","satpada","36","3201","2","1","0.5","Yes","Yes","Yes","0.9372071200000001","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.90194094","0.144019423","0.147663738","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.7777778","1.3636364","NA","1","1"
"3","Bhavnagar","SHC","Gariadhar","shivendranagar","37","2613","2","1","0.5","Yes","Yes","Yes","0.7654037499999999","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.34553582","0.29880189300000004","0.300075293","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.4615385","1.1333333","NA","1","1"
"3","Bhavnagar","SHC","Gariadhar","Pachegam","38","2835","2","1","0.5","Yes","Yes","Yes","1.0582011","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.550487","0.24909523","0.2476838","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.4166667000000002","1.3333332999999998","NA","1","1"
"3","Bhavnagar","SHC","Gariadhar","Mandvi","39","4695","2","1","0.5","Yes","Yes","Yes","0.85197018","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.4170652000000001","0.9480507699999999","0.9469524699999999","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.3571429000000002","1.5454545","NA","1","1"
"3","Bhavnagar","SHC","Gariadhar","Manvilas","40","3939","3","0.8761904800000001","0.5","Yes","Yes","Yes","1.0154862","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.23399445","0.144663314","0.144324635","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.1666667","1.4285713999999998","NA","1","1"
"3","Bhavnagar","SHC","Gariadhar","Ratanvav","41","3727","3","1.0095238","1","Yes","Yes","Yes","0.53662463","NA","Yes","Yes","No","No","No","0","No","1","1","1","1","1","1","1","1","0","0","0","1.12132824","0.39883550300000004","0.396571911","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.0588235","1.6666667000000002","NA","1","1"
"3","Bhavnagar","SHC","Gariadhar","sitapur","42","4484","5","1","0.5","Yes","Yes","Yes","0.8920606600000001","NA","Yes","Yes","No","No","No","0","Yes","1","0","1","1","1","1","1","1","0","0","1","1.04635733","0.256068091","0.25489231100000004","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1","1.8333332999999998","NA","1","1"
"3","Bhavnagar","SHC","Gariadhar","Surnivas","43","4018","6","1","0.5","Yes","Yes","Yes","1.7421602999999999","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.5579144600000001","1.3438551490000001","1.3434524099999998","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0.81481481","1.0555556","NA","1","1"
"3","Bhavnagar","SHC","Gariadhar","Bhandariya","44","4672","3","1.0666666999999999","0.5","Yes","Yes","Yes","0.8561643800000001","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.21943662","0.240982048","0.23946462799999998","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0.96153846","1.0454545","NA","1","1"
"3","Bhavnagar","SHC","Gariadhar","Luvara","45","5159","3","1","0.5","Yes","Yes","Yes","0.9691800700000001","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.46816913","0.076972307","0.074876783","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0.96296296","1.2105263","NA","1","1"
"3","Bhavnagar","SHC","Gariadhar","Morba","46","4307","3","0.8761904800000001","0.5","Yes","Yes","Yes","0.92872069","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.480837844","0.13557609299999998","0.13557609299999998","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.25","1.1578947","NA","1","1"
"3","Bhavnagar","SHC","Gariadhar","Mota Charodiya","47","3976","2","1","0.5","Yes","Yes","Yes","0.75452716","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.51413522","0.0430860662","0.0440722592","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.4","1.4","NA","1","1"
"3","Bhavnagar","SHC","Gariadhar","Virdi","48","3004","3","1","0.5","Yes","Yes","Yes","0.6657789599999999","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.9503644610000002","0.21571072600000002","0.210997503","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.1666667","1.0526316","NA","1","1"
"1","Bhavnagar","PHC","Ghogha","Morchand","49","31294","1","1","0.2698","Yes","NA","NA","0.9906","Yes","Yes","Yes","Yes","Yes","Yes","0.9751000000000001","Yes","1","0","1","1","1","1","1","1","1","1","1","0.9161541099999999","0.021875363000000002","0.021643263","0","0","0","0","0","0","0","0","Yes","No","Yes","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","PHC","Ghogha","Tansa","50","29128","2","1","0.2698","Yes","NA","NA","0.8583","Yes","Yes","Yes","Yes","Yes","Yes","0.9974","Yes","1","0","1","1","1","1","1","1","1","1","1","0.93655371","0.047781345999999995","0.047125909","0","0","0","0","0","0","0","0","Yes","No","Yes","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","PHC","Ghogha","Valukad G","51","26795","3","1","0.2698","Yes","NA","NA","1.3062","Yes","Yes","Yes","Yes","Yes","Yes","0.998","Yes","1","0","1","1","1","1","1","1","1","1","1","0.79613112","0.061656817999999995","0.061433828","0","0","0","0","0","0","0","0","Yes","No","Yes","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Ghogha","Ghogha-1","52","6104","1","0.8761","0.4285","Yes","Yes","Yes","0.9829619900000001","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.9964136299999999","0.017632995","0.017632995","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Ghogha","Ghogha-2","53","7145","1","1","0.5","Yes","Yes","Yes","0.83974808","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.97579092","0.14635488","0.036038514","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Ghogha","Kareda","54","5640","4","1.0090000000000001","0.4285","Yes","Yes","Yes","0.70921986","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.89495652","0.039304348","0.038608696","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Ghogha","Kuda","55","4925","3","1","0.22219999999999998","Yes","Yes","Yes","1.0152284","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.77970102","0.027930763","0.027537372","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Bhavnagar","SHC","Ghogha","Padva","56","4029","3","1","0.5","Yes","Yes","Yes","0.9928021800000001","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.78217391","0.0008695652","0.0008695652","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
